smiles,source
[NH][C]1NC2C3NC3C12O,qm9
[NH][C]1NC2C3OC1C23O,qm9
[NH][C]1NC2C3OC1OC23,qm9
[NH][C]1NC2C3OC2C13O,qm9
[NH][C]1NC2C3OC3C12O,qm9
[NH][C]1NC2C=CCC12O,qm9
[NH][C]1NC2C=CCOC12,qm9
[NH][C]1NC2CC(=O)OC12,qm9
[NH][C]1NC2CC(C2)C1=O,qm9
[NH][C]1NC2CC(O)C12O,qm9
[NH][C]1NC2CC(O1)C2=O,qm9
[NH][C]1NC2CC12C(=O)O,qm9
[NH][C]1NC2CC12OC=O,qm9
[NH][C]1NC2CC1OC2=O,qm9
[NH][C]1NC2CC2(O)C1=O,qm9
[NH][C]1NC2CC2CC1=O,qm9
[NH][C]1NC2CC2N1C=O,qm9
[NH][C]1NC2CC2NC1=O,qm9
[NH][C]1NC2CC2OC1=O,qm9
[NH][C]1NC2CC2O[C]1[NH],qm9
[NH][C]1NC2CC=CC12O,qm9
[NH][C]1NC2CCC2C1=O,qm9
[NH][C]1NC2CCOC2O1,qm9
[NH][C]1NC2CN=COC12,qm9
[NH][C]1NC2CNC2C1=O,qm9
[NH][C]1NC2COC12C=O,qm9
[NH][C]1NC2COC12CO,qm9
[NH][C]1NC2COC1C2O,qm9
[NH][C]1NC2COC1OC2,qm9
[NH][C]1NC2COC2C1=O,qm9
[NH][C]1NC2COCC12O,qm9
[NH][C]1NC2COCOC12,qm9
[NH][C]1NC=C(C=O)C1=O,qm9
[NH][C]1NC=C(C=O)C1O,qm9
[NH][C]1NC=C(CO)C1=O,qm9
[NH][C]1NC=C(F)C(=O)N1,qm9
[NH][C]1NC=C(F)NC1=O,qm9
[NH][C]1NC=C(N)C(=O)N1,qm9
[NH][C]1NC=C(N)C(=O)O1,qm9
[NH][C]1NC=C(N)NC1=O,qm9
[NH][C]1NC=C(N)OC1=O,qm9
[NH][C]1NC=C(O)C(=O)O1,qm9
[NH][C]1NC=C(O)NC1=O,qm9
[NH][C]1NC=CC(=O)C1=O,qm9
[NH][C]1NC=CC1(O)C=O,qm9
[NH][C]1NC=CC=CC1=O,qm9
[NH][C]1NC=CC=NC1=O,qm9
[NH][C]1NC=CCC(=O)N1,qm9
[NH][C]1NC=CCCC1=O,qm9
[NH][C]1NC=CCN1C=O,qm9
[NH][C]1NC=CCNC1=O,qm9
[NH][C]1NC=CCOC1=O,qm9
[NH][C]1NC=CCO[C]1[NH],qm9
[NH][C]1NC=CN=CC1=O,qm9
[NH][C]1NC=CNC(=O)N1,qm9
[NH][C]1NC=NC12CC2O,qm9
[NH][C]1NC=NC12CCC2,qm9
[NH][C]1NC=NC12COC2,qm9
[NH][C]1NC=NC1C(N)=O,qm9
[NH][C]1NC=NC1C1CC1,qm9
[NH][C]1NC=NC1C1CN1,qm9
[NH][C]1NC=NC1C1CO1,qm9
[NH][C]1NC=NC1CC=O,qm9
[NH][C]1NC=NC1CCO,qm9
[NH][C]1NC=NC2CC12O,qm9
[NH][C]1NC=NC2CC2O1,qm9
[NH][C]1NC=NC2COC12,qm9
[NH][C]1NC=NC=CC1=O,qm9
[NH][C]1NC=NC=NC1=O,qm9
[NH][C]1NC=NCC(=O)N1,qm9
[NH][C]1NC=NCC12CO2,qm9
[NH][C]1NC=NCC1=NO,qm9
[NH][C]1NC=NCC2OC12,qm9
[NH][C]1NC=NCCC1=O,qm9
[NH][C]1NC=NCCCO1,qm9
[NH][C]1NCC(=O)C12CO2,qm9
[NH][C]1NCC(=O)C2OC12,qm9
[NH][C]1NCC(=O)N1C=O,qm9
[NH][C]1NCC(=O)NC1=O,qm9
[NH][C]1NCC(=O)OCO1,qm9
[NH][C]1NCC(CO)C1=O,qm9
[NH][C]1NCC(N)=CC1=O,qm9
[NH][C]1NCC(N)C(=O)N1,qm9
[NH][C]1NCC(O)C(=O)N1,qm9
[NH][C]1NCC(O)C1=NO,qm9
[NH][C]1NCC(O)CC1=O,qm9
[NH][C]1NCC1(O)C(N)=O,qm9
[NH][C]1NCC1(O)C1CO1,qm9
[NH][C]1NCC12CN=CO2,qm9
[NH][C]1NCC12COCO2,qm9
[NH][C]1NCC12OC2C=O,qm9
[NH][C]1NCC12OC2CO,qm9
[NH][C]1NCC12OCC2O,qm9
[NH][C]1NCC2(CC2)C1=O,qm9
[NH][C]1NCC2(CN2)C1=O,qm9
[NH][C]1NCC2(CO2)C1=O,qm9
[NH][C]1NCC2CC(=O)N12,qm9
[NH][C]1NCC2CC2C1=O,qm9
[NH][C]1NCC2CN2C1=O,qm9
[NH][C]1NCC2COC1O2,qm9
[NH][C]1NCC2NC2C1=O,qm9
[NH][C]1NCC2OC12C=O,qm9
[NH][C]1NCC2OC1C2=O,qm9
[NH][C]1NCC2OC2C1=O,qm9
[NH][C]1NCC=CC(=O)N1,qm9
[NH][C]1NCC=CCC1=O,qm9
[NH][C]1NCC=CN1C=O,qm9
[NH][C]1NCC=CNC1=O,qm9
[NH][C]1NCCC(=O)C1=O,qm9
[NH][C]1NCCC(O)C1=O,qm9
[NH][C]1NCCC1C(=O)O,qm9
[NH][C]1NCCC=CC1=O,qm9
[NH][C]1NCCCC(=O)N1,qm9
[NH][C]1NCCCCC1=O,qm9
[NH][C]1NCCCN1C=O,qm9
[NH][C]1NCCCNC1=O,qm9
[NH][C]1NCCCOC1=O,qm9
[NH][C]1NCCN1C(N)=O,qm9
[NH][C]1NCCNC(=O)N1,qm9
[NH][C]1NCCNCC1=O,qm9
[NH][C]1NCCOC(=O)N1,qm9
[NH][C]1NCCOCC1=O,qm9
[NH][C]1NCc2[nH]cnc21,qm9
[NH][C]1NCc2[nH]nnc21,qm9
[NH][C]1NCc2ccoc21,qm9
[NH][C]1NCc2cnoc21,qm9
[NH][C]1NCc2ncoc21,qm9
[NH][C]1NCc2nnoc21,qm9
[NH][C]1NCc2ocnc21,qm9
[NH][C]1NCc2oncc21,qm9
[NH][C]1NN=C(F)C(=O)N1,qm9
[NH][C]1NN=C(N)C(=O)N1,qm9
[NH][C]1NN=CC=CC1=O,qm9
[NH][C]1NN=CC=NC1=O,qm9
[NH][C]1NN=CN=CC1=O,qm9
[NH][C]1NN=C[CH]C=C1[NH],qm9
[NH][C]1N[C](N)N[CH]C1=O,qm9
[NH][C]1N[C]([NH])C(C=O)O1,qm9
[NH][C]1N[C]([NH])C(CO)O1,qm9
[NH][C]1N[C]([NH])C(F)=NO1,qm9
[NH][C]1N[C]([NH])C(N)=NO1,qm9
[NH][C]1N[C]([NH])C(N)CO1,qm9
[NH][C]1N[C]([NH])C(O)C1N,qm9
[NH][C]1N[C]([NH])C(O)C1O,qm9
[NH][C]1N[C]([NH])C(O)CO1,qm9
[NH][C]1N[C]([NH])C2(CC2)O1,qm9
[NH][C]1N[C]([NH])C2CC1O2,qm9
[NH][C]1N[C]([NH])NC(=O)N1,qm9
[NH][C]1N[C]([NH])OC(=O)N1,qm9
[NH][C]1N[C]([NH])OCCO1,qm9
[NH][C]1N[C]2[CH]COC2O1,qm9
[NH][C]1N[C]2[N]CCC2O1,qm9
[NH][C]1N[N]N=C[CH]C1=O,qm9
[NH][C]1N[N][C]2C(O)CN12,qm9
[NH][C]1N[N][C]2OCCN12,qm9
[NH][C]1OC(=O)C(N)C1N,qm9
[NH][C]1OC(=O)C(N)C1O,qm9
[NH][C]1OC(=O)C(O)C1N,qm9
[NH][C]1OC(=O)C(O)C1O,qm9
[NH][C]1OC(=O)C2(N)CC12,qm9
[NH][C]1OC(=O)C2(O)CC12,qm9
[NH][C]1OC(=O)C2C(O)C12,qm9
[NH][C]1OC(=O)C2CC12N,qm9
[NH][C]1OC(=O)C2CC12O,qm9
[NH][C]1OC(=O)C2CC1C2,qm9
[NH][C]1OC(=O)C2CC1N2,qm9
[NH][C]1OC(=O)C2CC1O2,qm9
[NH][C]1OC(=O)C2CCC12,qm9
[NH][C]1OC(=O)C2CNC12,qm9
[NH][C]1OC(=O)C2COC12,qm9
[NH][C]1OC(=O)C2NCC12,qm9
[NH][C]1OC(=O)C2OCC12,qm9
[NH][C]1OC(=O)C=C(F)O1,qm9
[NH][C]1OC(=O)C=C(N)O1,qm9
[NH][C]1OC(=O)C=CC1=O,qm9
[NH][C]1OC(=O)C=CC1O,qm9
[NH][C]1OC(=O)CC12CC2,qm9
[NH][C]1OC(=O)CC12CN2,qm9
[NH][C]1OC(=O)CC12CO2,qm9
[NH][C]1OC(=O)CC1C=O,qm9
[NH][C]1OC(=O)CC1CO,qm9
[NH][C]1OC(=O)CC2CC12,qm9
[NH][C]1OC(=O)CC2NC12,qm9
[NH][C]1OC(=O)CC2OC12,qm9
[NH][C]1OC(=O)CCC1=O,qm9
[NH][C]1OC(=O)CCC1O,qm9
[NH][C]1OC(=O)CN2CC12,qm9
[NH][C]1OC(=O)CNC1=O,qm9
[NH][C]1OC(=O)COC1=O,qm9
[NH][C]1OC(=O)N2CCC12,qm9
[NH][C]1OC(=O)N=C(F)O1,qm9
[NH][C]1OC(=O)N=C(N)O1,qm9
[NH][C]1OC(=O)N=C(O)O1,qm9
[NH][C]1OC(=O)NC12CC2,qm9
[NH][C]1OC(=O)NC1CO,qm9
[NH][C]1OC(=O)NC2CC12,qm9
[NH][C]1OC(=O)NCC1N,qm9
[NH][C]1OC(=O)NCC1O,qm9
[NH][C]1OC(=O)OC12CC2,qm9
[NH][C]1OC(=O)OC1CO,qm9
[NH][C]1OC(=O)OC2CC12,qm9
[NH][C]1OC(=O)OCC1O,qm9
[NH][C]1OC(=O)ON=C1F,qm9
[NH][C]1OC(=O)ON=C1N,qm9
[NH][C]1OC(=O)ON=C1O,qm9
[NH][C]1OC(C(N)=O)C1N,qm9
[NH][C]1OC(C(N)=O)C1O,qm9
[NH][C]1OC(C2CC2)C1N,qm9
[NH][C]1OC(C2CC2)C1O,qm9
[NH][C]1OC(C2CN2)C1N,qm9
[NH][C]1OC(C2CN2)C1O,qm9
[NH][C]1OC(C2CO2)C1N,qm9
[NH][C]1OC(C2CO2)C1O,qm9
[NH][C]1OC(C=O)C12CC2,qm9
[NH][C]1OC(C=O)C12CN2,qm9
[NH][C]1OC(C=O)C1C=O,qm9
[NH][C]1OC(C=O)C1CO,qm9
[NH][C]1OC(C=O)C2CC12,qm9
[NH][C]1OC(C=O)C2CN12,qm9
[NH][C]1OC(C=O)C2NC12,qm9
[NH][C]1OC(C=O)C2OC12,qm9
[NH][C]1OC(C=O)CC1=O,qm9
[NH][C]1OC(C=O)CC1O,qm9
[NH][C]1OC(CC=O)C1O,qm9
[NH][C]1OC(CCO)C1N,qm9
[NH][C]1OC(CCO)C1O,qm9
[NH][C]1OC(CO)C12CC2,qm9
[NH][C]1OC(CO)C12CN2,qm9
[NH][C]1OC(CO)C12CO2,qm9
[NH][C]1OC(CO)C1C=O,qm9
[NH][C]1OC(CO)C1CO,qm9
[NH][C]1OC(CO)C2CC12,qm9
[NH][C]1OC(CO)C2CN12,qm9
[NH][C]1OC(CO)C2NC12,qm9
[NH][C]1OC(CO)C2OC12,qm9
[NH][C]1OC(CO)CC1=O,qm9
[NH][C]1OC(CO)CC1O,qm9
[NH][C]1OC(CO)OC1=O,qm9
[NH][C]1OC(F)=COC1=O,qm9
[NH][C]1OC(F)=NOC1=O,qm9
[NH][C]1OC(N)=CNC1=O,qm9
[NH][C]1OC(N)=COC1=O,qm9
[NH][C]1OC(N)=NNC1=O,qm9
[NH][C]1OC(N)=NOC1=O,qm9
[NH][C]1OC(O)=CNC1=O,qm9
[NH][C]1OC(O)=COC1=O,qm9
[NH][C]1OC(O)=NOC1=O,qm9
[NH][C]1OC2(C(N)=O)CC12,qm9
[NH][C]1OC2(C3CC3)CC12,qm9
[NH][C]1OC2(C3CN3)CC12,qm9
[NH][C]1OC2(C3CO3)CC12,qm9
[NH][C]1OC2(C=O)C(O)C12,qm9
[NH][C]1OC2(C=O)CC12O,qm9
[NH][C]1OC2(C=O)CC1C2,qm9
[NH][C]1OC2(C=O)CCC12,qm9
[NH][C]1OC2(C=O)CNC12,qm9
[NH][C]1OC2(C=O)COC12,qm9
[NH][C]1OC2(CC2)C12CC2,qm9
[NH][C]1OC2(CC2)C12CN2,qm9
[NH][C]1OC2(CC2)C12CO2,qm9
[NH][C]1OC2(CC2)C1C=O,qm9
[NH][C]1OC2(CC2)C1CO,qm9
[NH][C]1OC2(CC2)C2CC12,qm9
[NH][C]1OC2(CC2)C2CN12,qm9
[NH][C]1OC2(CC2)C2NC12,qm9
[NH][C]1OC2(CC2)C2OC12,qm9
[NH][C]1OC2(CC2)CC1=O,qm9
[NH][C]1OC2(CC2)CC1O,qm9
[NH][C]1OC2(CC2O)C1N,qm9
[NH][C]1OC2(CC2O)C1O,qm9
[NH][C]1OC2(CC=O)CC12,qm9
[NH][C]1OC2(CCC2)C1N,qm9
[NH][C]1OC2(CCC2)C1O,qm9
[NH][C]1OC2(CCO)CC12,qm9
[NH][C]1OC2(CO)C(O)C12,qm9
[NH][C]1OC2(CO)CC12N,qm9
[NH][C]1OC2(CO)CC12O,qm9
[NH][C]1OC2(CO)CC1C2,qm9
[NH][C]1OC2(CO)CCC12,qm9
[NH][C]1OC2(CO)CNC12,qm9
[NH][C]1OC2(CO)COC12,qm9
[NH][C]1OC2(COC2)C1N,qm9
[NH][C]1OC2(COC2)C1O,qm9
[NH][C]1OC23C=CC(C2)C13,qm9
[NH][C]1OC23C=CCC12C3,qm9
[NH][C]1OC23CC(C2)C13O,qm9
[NH][C]1OC23CC(C2)NC13,qm9
[NH][C]1OC23CC(C2)OC13,qm9
[NH][C]1OC23CC(C2O)C13,qm9
[NH][C]1OC23CC(CC12)C3,qm9
[NH][C]1OC23CC(O)(C2)C13,qm9
[NH][C]1OC23CC4C2C1C43,qm9
[NH][C]1OC23CC4C2CC143,qm9
[NH][C]1OC23CC4C2NC143,qm9
[NH][C]1OC23CC4C2OC143,qm9
[NH][C]1OC23CC=CC12C3,qm9
[NH][C]1OC23CCC(C2)C13,qm9
[NH][C]1OC23CCC12CC3,qm9
[NH][C]1OC23CCC12NC3,qm9
[NH][C]1OC23CCC12OC3,qm9
[NH][C]1OC23CCC2(C3)O1,qm9
[NH][C]1OC23CCC2C1C3,qm9
[NH][C]1OC23CCC2CC13,qm9
[NH][C]1OC23CCC2NC13,qm9
[NH][C]1OC23CCC2OC13,qm9
[NH][C]1OC23CCCC12C3,qm9
[NH][C]1OC23CCN(C2)C13,qm9
[NH][C]1OC23CCNC12C3,qm9
[NH][C]1OC23CCOC12C3,qm9
[NH][C]1OC23CN(CC12)C3,qm9
[NH][C]1OC23CN4C2C1C43,qm9
[NH][C]1OC23CN4C2CC143,qm9
[NH][C]1OC23CNC2C1C3,qm9
[NH][C]1OC23COC(C2)C13,qm9
[NH][C]1OC23COC2C1C3,qm9
[NH][C]1OC23COC2CC13,qm9
[NH][C]1OC23COCC12C3,qm9
[NH][C]1OC2C(=O)C1C2O,qm9
[NH][C]1OC2C(=O)C=CC12,qm9
[NH][C]1OC2C(=O)CCC12,qm9
[NH][C]1OC2C(=O)CNC12,qm9
[NH][C]1OC2C(=O)COC12,qm9
[NH][C]1OC2C(=O)NCC12,qm9
[NH][C]1OC2C(=O)OCC12,qm9
[NH][C]1OC2C(C=O)C2O1,qm9
[NH][C]1OC2C(C=O)CC12,qm9
[NH][C]1OC2C(C=O)NC12,qm9
[NH][C]1OC2C(C=O)OC12,qm9
[NH][C]1OC2C(CC=O)C12,qm9
[NH][C]1OC2C(CCO)C12,qm9
[NH][C]1OC2C(CO)C12N,qm9
[NH][C]1OC2C(CO)C12O,qm9
[NH][C]1OC2C(CO)C2O1,qm9
[NH][C]1OC2C(CO)CC12,qm9
[NH][C]1OC2C(CO)NC12,qm9
[NH][C]1OC2C(CO)OC12,qm9
[NH][C]1OC2C(NC=O)C12,qm9
[NH][C]1OC2C(O)C(O)C12,qm9
[NH][C]1OC2C(O)C12C=O,qm9
[NH][C]1OC2C(O)C12CO,qm9
[NH][C]1OC2C(O)C1C2O,qm9
[NH][C]1OC2C(O)C2C1=O,qm9
[NH][C]1OC2C(O)C2C1O,qm9
[NH][C]1OC2C(O)C=CC12,qm9
[NH][C]1OC2C(O)CC12N,qm9
[NH][C]1OC2C(O)CC12O,qm9
[NH][C]1OC2C(O)CCC12,qm9
[NH][C]1OC2C(O)CNC12,qm9
[NH][C]1OC2C(O)COC12,qm9
[NH][C]1OC2C(O1)C1OC21,qm9
[NH][C]1OC2C(OC=O)C12,qm9
[NH][C]1OC2C1C1C(O)C21,qm9
[NH][C]1OC2C1C1CC12O,qm9
[NH][C]1OC2C1C2(O)C=O,qm9
[NH][C]1OC2C1C2(O)CO,qm9
[NH][C]1OC2C1C21CCC1,qm9
[NH][C]1OC2C1C21CCO1,qm9
[NH][C]1OC2C1C21COC1,qm9
[NH][C]1OC2C1C2C(N)=O,qm9
[NH][C]1OC2C1C2C1CC1,qm9
[NH][C]1OC2C1C2C1CN1,qm9
[NH][C]1OC2C1C2C1CO1,qm9
[NH][C]1OC2C1C2N1CC1,qm9
[NH][C]1OC2C1CC1CC12,qm9
[NH][C]1OC2C1CC1NC12,qm9
[NH][C]1OC2C1CC1OC12,qm9
[NH][C]1OC2C1CC21CC1,qm9
[NH][C]1OC2C1CC21CN1,qm9
[NH][C]1OC2C1CC21CO1,qm9
[NH][C]1OC2C1CN1CC21,qm9
[NH][C]1OC2C1NC1CC12,qm9
[NH][C]1OC2C1NC21CC1,qm9
[NH][C]1OC2C1OC1CC12,qm9
[NH][C]1OC2C1OC21CC1,qm9
[NH][C]1OC2C3C(=O)C1C23,qm9
[NH][C]1OC2C3C(=O)N1C23,qm9
[NH][C]1OC2C3C(O)C1C23,qm9
[NH][C]1OC2C3C(O)C2C13,qm9
[NH][C]1OC2C3C1C1C2C31,qm9
[NH][C]1OC2C3C1C1C2N31,qm9
[NH][C]1OC2C3C1CC23O,qm9
[NH][C]1OC2C3C1N1C2C31,qm9
[NH][C]1OC2C3C2C2C1C32,qm9
[NH][C]1OC2C3C2C2C3N12,qm9
[NH][C]1OC2C3C2N2C1C32,qm9
[NH][C]1OC2C3C4C2N1C34,qm9
[NH][C]1OC2C3C4CC13C42,qm9
[NH][C]1OC2C3C4NC13C42,qm9
[NH][C]1OC2C3C4OC13C24,qm9
[NH][C]1OC2C3C=CC12C3,qm9
[NH][C]1OC2C3C=CC12N3,qm9
[NH][C]1OC2C3C=CC12O3,qm9
[NH][C]1OC2C3C=CC1C32,qm9
[NH][C]1OC2C3C=CC2C13,qm9
[NH][C]1OC2C3C=CN1C32,qm9
[NH][C]1OC2C3CC(C3)C12,qm9
[NH][C]1OC2C3CC(O3)C12,qm9
[NH][C]1OC2C3CC1(O)C32,qm9
[NH][C]1OC2C3CC12CO3,qm9
[NH][C]1OC2C3CC1C2C3,qm9
[NH][C]1OC2C3CC1C2N3,qm9
[NH][C]1OC2C3CC1C2O3,qm9
[NH][C]1OC2C3CC1C32O,qm9
[NH][C]1OC2C3CC1CC32,qm9
[NH][C]1OC2C3CC1NC32,qm9
[NH][C]1OC2C3CC1OC32,qm9
[NH][C]1OC2C3CC2(C3)O1,qm9
[NH][C]1OC2C3CC2(O)C13,qm9
[NH][C]1OC2C3CC2C13O,qm9
[NH][C]1OC2C3CC2C1N3,qm9
[NH][C]1OC2C3CC2C1O3,qm9
[NH][C]1OC2C3CC2C3O1,qm9
[NH][C]1OC2C3CC3(O)C12,qm9
[NH][C]1OC2C3CC3C12N,qm9
[NH][C]1OC2C3CC3C12O,qm9
[NH][C]1OC2C3CC3C2O1,qm9
[NH][C]1OC2C3CCC12C3,qm9
[NH][C]1OC2C3CCC12N3,qm9
[NH][C]1OC2C3CCC12O3,qm9
[NH][C]1OC2C3CCC1C32,qm9
[NH][C]1OC2C3CCC2C13,qm9
[NH][C]1OC2C3CCC3C12,qm9
[NH][C]1OC2C3CCN3C12,qm9
[NH][C]1OC2C3CN(C3)C12,qm9
[NH][C]1OC2C3CNC12C3,qm9
[NH][C]1OC2C3COC12C3,qm9
[NH][C]1OC2C3COC1C32,qm9
[NH][C]1OC2C3COC2C13,qm9
[NH][C]1OC2C3COC3C12,qm9
[NH][C]1OC2C3C[CH][C]1C32,qm9
[NH][C]1OC2C3N1CC23N,qm9
[NH][C]1OC2C3N1CC23O,qm9
[NH][C]1OC2C3N4CC13C24,qm9
[NH][C]1OC2C3NC1C32N,qm9
[NH][C]1OC2C3NC1C32O,qm9
[NH][C]1OC2C3NC2C13N,qm9
[NH][C]1OC2C3NC2C13O,qm9
[NH][C]1OC2C3NC2C3O1,qm9
[NH][C]1OC2C3NC3C12N,qm9
[NH][C]1OC2C3NC3C12O,qm9
[NH][C]1OC2C3NC3C2O1,qm9
[NH][C]1OC2C3N[CH][C]1C32,qm9
[NH][C]1OC2C3OC1C23N,qm9
[NH][C]1OC2C3OC1C23O,qm9
[NH][C]1OC2C3OC1OC23,qm9
[NH][C]1OC2C3OC2C13N,qm9
[NH][C]1OC2C3OC2C13O,qm9
[NH][C]1OC2C3OC2C3O1,qm9
[NH][C]1OC2C3OC3C12N,qm9
[NH][C]1OC2C3OC3C12O,qm9
[NH][C]1OC2C3OCC1C32,qm9
[NH][C]1OC2C3OCC3C12,qm9
[NH][C]1OC2C3[C]([NH])N1C23,qm9
[NH][C]1OC2C3[N][CH]N1C32,qm9
[NH][C]1OC2C=CC(=O)C12,qm9
[NH][C]1OC2C=CC(C2)O1,qm9
[NH][C]1OC2C=CC(O)C12,qm9
[NH][C]1OC2C=CC1(O)C2,qm9
[NH][C]1OC2C=CC1C2O,qm9
[NH][C]1OC2C=CC1C=C2,qm9
[NH][C]1OC2C=CC1CC2,qm9
[NH][C]1OC2C=CC1CO2,qm9
[NH][C]1OC2C=CC1NC2,qm9
[NH][C]1OC2C=CC1OC2,qm9
[NH][C]1OC2C=CC3C1C23,qm9
[NH][C]1OC2C=CC3C2N13,qm9
[NH][C]1OC2C=CCC12O,qm9
[NH][C]1OC2C=CCC1C2,qm9
[NH][C]1OC2C=CCC1O2,qm9
[NH][C]1OC2C=CCC2O1,qm9
[NH][C]1OC2C=CCCC12,qm9
[NH][C]1OC2C=CCNC12,qm9
[NH][C]1OC2C=CCOC12,qm9
[NH][C]1OC2CC(=O)C1C2,qm9
[NH][C]1OC2CC(=O)C1O2,qm9
[NH][C]1OC2CC(=O)C2O1,qm9
[NH][C]1OC2CC(=O)CC12,qm9
[NH][C]1OC2CC(=O)NC12,qm9
[NH][C]1OC2CC(=O)OC12,qm9
[NH][C]1OC2CC(C2)C1=O,qm9
[NH][C]1OC2CC(C2)C1O,qm9
[NH][C]1OC2CC(C=O)C12,qm9
[NH][C]1OC2CC(CO)C12,qm9
[NH][C]1OC2CC(O)C12N,qm9
[NH][C]1OC2CC(O)C12O,qm9
[NH][C]1OC2CC(O)C1C2,qm9
[NH][C]1OC2CC(O)C1O2,qm9
[NH][C]1OC2CC(O)C2O1,qm9
[NH][C]1OC2CC(O)CC12,qm9
[NH][C]1OC2CC(O1)C2=O,qm9
[NH][C]1OC2CC(O1)C2O,qm9
[NH][C]1OC2CC1(C=O)C2,qm9
[NH][C]1OC2CC1(CO)C2,qm9
[NH][C]1OC2CC1(O)C2O,qm9
[NH][C]1OC2CC1(O)CO2,qm9
[NH][C]1OC2CC12C(N)=O,qm9
[NH][C]1OC2CC12C1CC1,qm9
[NH][C]1OC2CC12C1CN1,qm9
[NH][C]1OC2CC12C1CO1,qm9
[NH][C]1OC2CC12CC=O,qm9
[NH][C]1OC2CC12CCO,qm9
[NH][C]1OC2CC12N1CC1,qm9
[NH][C]1OC2CC12NC=O,qm9
[NH][C]1OC2CC12OC=O,qm9
[NH][C]1OC2CC13CCC23,qm9
[NH][C]1OC2CC13COC23,qm9
[NH][C]1OC2CC13NCC23,qm9
[NH][C]1OC2CC13OCC23,qm9
[NH][C]1OC2CC1C(=O)O2,qm9
[NH][C]1OC2CC1C1CC21,qm9
[NH][C]1OC2CC1C1NC21,qm9
[NH][C]1OC2CC1C1OC21,qm9
[NH][C]1OC2CC1C21CC1,qm9
[NH][C]1OC2CC1C21CN1,qm9
[NH][C]1OC2CC1C21CO1,qm9
[NH][C]1OC2CC1C2C=O,qm9
[NH][C]1OC2CC1C2CO,qm9
[NH][C]1OC2CC1CC2=O,qm9
[NH][C]1OC2CC1CC2O,qm9
[NH][C]1OC2CC1CCO2,qm9
[NH][C]1OC2CC1N1CC21,qm9
[NH][C]1OC2CC1N=CO2,qm9
[NH][C]1OC2CC1NC2=O,qm9
[NH][C]1OC2CC1N[C]2[NH],qm9
[NH][C]1OC2CC1OC2=O,qm9
[NH][C]1OC2CC1O[C]2[NH],qm9
[NH][C]1OC2CC1[C]([NH])O2,qm9
[NH][C]1OC2CC1[N][C]2N,qm9
[NH][C]1OC2CC2(C=O)O1,qm9
[NH][C]1OC2CC2(CO)O1,qm9
[NH][C]1OC2CC2(O)C1=O,qm9
[NH][C]1OC2CC2(O)C1O,qm9
[NH][C]1OC2CC2C12CC2,qm9
[NH][C]1OC2CC2C12CN2,qm9
[NH][C]1OC2CC2C12CO2,qm9
[NH][C]1OC2CC2C1=NO,qm9
[NH][C]1OC2CC2C1C=O,qm9
[NH][C]1OC2CC2C1CO,qm9
[NH][C]1OC2CC2C2CC12,qm9
[NH][C]1OC2CC2C2NC12,qm9
[NH][C]1OC2CC2C2OC12,qm9
[NH][C]1OC2CC2CC1=O,qm9
[NH][C]1OC2CC2CC1O,qm9
[NH][C]1OC2CC2N1C=O,qm9
[NH][C]1OC2CC2N2CC12,qm9
[NH][C]1OC2CC2NC1=O,qm9
[NH][C]1OC2CC2OC1=O,qm9
[NH][C]1OC2CC3(CC3)C12,qm9
[NH][C]1OC2CC3(CN3)C12,qm9
[NH][C]1OC2CC3(CO3)C12,qm9
[NH][C]1OC2CC3(O)C1C23,qm9
[NH][C]1OC2CC3C(C2)C13,qm9
[NH][C]1OC2CC3C(O1)C23,qm9
[NH][C]1OC2CC3C(O2)C13,qm9
[NH][C]1OC2CC3C1C23O,qm9
[NH][C]1OC2CC3C1CC23,qm9
[NH][C]1OC2CC3C1N3C2,qm9
[NH][C]1OC2CC3C1NC23,qm9
[NH][C]1OC2CC3C1OC23,qm9
[NH][C]1OC2CC3C2C13O,qm9
[NH][C]1OC2CC3CC12C3,qm9
[NH][C]1OC2CC3CC12N3,qm9
[NH][C]1OC2CC3CC12O3,qm9
[NH][C]1OC2CC3CC1C32,qm9
[NH][C]1OC2CC3CC2C13,qm9
[NH][C]1OC2CC3CC3C12,qm9
[NH][C]1OC2CC3CCC132,qm9
[NH][C]1OC2CC3CN3C12,qm9
[NH][C]1OC2CC3CNC132,qm9
[NH][C]1OC2CC3COC132,qm9
[NH][C]1OC2CC3NC1C32,qm9
[NH][C]1OC2CC3NC3C12,qm9
[NH][C]1OC2CC3OC1C23,qm9
[NH][C]1OC2CC3OC2C13,qm9
[NH][C]1OC2CC3OC3C12,qm9
[NH][C]1OC2CC3OCC132,qm9
[NH][C]1OC2CC=CC12N,qm9
[NH][C]1OC2CC=CC12O,qm9
[NH][C]1OC2CC=CC1C2,qm9
[NH][C]1OC2CC=CC1O2,qm9
[NH][C]1OC2CC=CCC12,qm9
[NH][C]1OC2CCC(=O)C12,qm9
[NH][C]1OC2CCC(C2)O1,qm9
[NH][C]1OC2CCC(O)C12,qm9
[NH][C]1OC2CCC1(O)C2,qm9
[NH][C]1OC2CCC12C=O,qm9
[NH][C]1OC2CCC12CO,qm9
[NH][C]1OC2CCC1C2O,qm9
[NH][C]1OC2CCC1CC2,qm9
[NH][C]1OC2CCC1CO2,qm9
[NH][C]1OC2CCC1NC2,qm9
[NH][C]1OC2CCC1OC2,qm9
[NH][C]1OC2CCC2C1=O,qm9
